sector,season,quart_sq,square,type,NAMEBS,lat,long,YpRO,YpseroRO,Ypall,accuracy_GPS,occ,alt_true,am,af,ym,yf,flea,tick,ro,findex,tindex,tree,bsland_OK,bscode_OK,bscode_corrected,bscode_simple,bsland1_OK,bscode1_OK,Bscharact_all,X. gerbilli,X. hirtipes,X. conformis,E. oschanini,Ns. Laeviceps,Ns. turkmenicus,R. cedestis,Ms. hebes,Ct. dolichus,C. lamellifer,Ns. tersus,St. vlasovi,St. conspecta,Px. teretifrons,Ornithodoros,Haemaphysalis,Hyalomma,Rhipicephalus,Ixodes,others,Result of bacteriological analysis
7934,AU2011,22.1,22,C,bsq22b41,45.7371,75.203733,0,0,0,4,4,341,,,,2,0,3,2,0,1.5,1,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,3,,,,,
7934,AU2011,22.4,22,C,bsq22b42,45.734617,75.20665,0,0,0,3,4,349,1,,,,13,0,1,13,0,0,alluvial,4C,4C,1all,C,4,4C,12,,,1,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b43,45.7349,75.20375,,,,3,0,350,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b44,45.73515,75.205967,0,0,0,4,4,351,,,,1,8,0,1,8,0,1,alluvial,23C,23C,4all,C,23,23C,5,1,,,1,,,,,1,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b45,45.73735,75.20425,,,,4,3,340,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b46,45.73555,75.205683,,,,4,3,353,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,E,1237,1237E,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b47,45.73725,75.20545,,,,4,4,339,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b48,45.735767,75.204983,0,0,0,4,4,350,,,1,,0,0,1,0,0,0,dune/sand,12HS,12HS,7sand,DE,137,137DE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b49,45.735467,75.204783,0,0,0,4,4,350,,,1,,4,0,1,4,0,1,dune/sand,124HS,124HS,3sand,DE,148,148DE,2,,,,,,,,,2,,,,,,,,,,,
7934,AU2011,22.4,22,C,bsq22b5,45.733833,75.209133,0,0,0,3,4,347,,,1,,0,0,1,0,0,1,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b50,45.734867,75.2052,,,,3,2,352,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,CD,17,17CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b51,45.737283,75.206433,0,0,0,4,4,342,,,2,,0,0,2,0,0,1,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b52,45.737283,75.206917,0,0,0,4,4,341,,,1,1,3,3,2,1.5,1.5,1,dune/sand,12LS,12LS,6sand,D,127,127D,3,,,,,,,,,,,,,,,3,,,,,
7934,AU2011,22.1,22,C,bsq22b53,45.735483,75.20445,0,0,0,4,4,351,,,,1,6,0,1,6,0,1,dune/sand,1HS,12HS,7sand,E,18,18E,5,,,,,1,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b54,45.73525,75.203333,,,,4,2,350,,,,,na,na,0,na,na,0,alluvial,14C,14C,2all,C,14,14C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b55,45.737033,75.207917,0,0,0,4,4,342,,,1,1,4,2,2,2,1,0,dune/sand,12LS,12LS,6sand,CD,127,127CD,4,,,,,,,,,,,,,,,2,,,,,
7934,AU2011,22.2,22,C,bsq22b56,45.737383,75.208017,0,0,0,4,4,343,,,,1,0,0,1,0,0,1,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b57,45.734983,75.204467,0,0,0,3,4,350,,,1,,0,0,1,0,0,1,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b58,45.734333,75.203583,0,0,0,3,4,351,,,1,,0,0,1,0,0,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b59,45.737233,75.20835,0,0,0,4,4,341,1,,,,0,0,1,0,0,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b60,45.734633,75.203133,0,0,0,3,4,352,,,1,,5,0,1,5,0,0,alluvial,4C,4C,1all,C,4,4C,5,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b61,45.737317,75.2091,0,0,0,4,4,341,,,1,,3,12,1,3,12,1,alluvial,24C,24C,3all,C,24,24C,1,,,,2,,,,,,,,,,,12,,,,,
7934,AU2011,22.3,22,C,bsq22b62,45.733067,75.203683,0,0,0,3,4,353,,,,2,1,0,2,0.5,0,1,dune/sand,1HS,12HS,7sand,DEF,17,17DEF,,1,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b63,45.732983,75.204083,,,,3,2,353,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,DEF,17,17DEF,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b64,45.736933,75.2084,,,,4,2,340,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b65,45.73285,75.204967,0,0,0,3,4,352,,1,,,0,0,1,0,0,1,dune/sand,1HS,12HS,7sand,DEF,17,17DEF,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b66,45.7331,75.20535,0,0,0,3,4,352,,,1,,8,0,1,8,0,0,dune/sand,1HS,12HS,7sand,DE,17,17DE,8,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b67,45.73345,75.2046,0,0,0,3,4,352,,,1,,0,0,1,0,0,0,dune/sand,12LS,124LS,2sand,CD,1347,1347CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b68,45.736867,75.207033,0,0,0,4,4,342,,2,1,,0,0,3,0,0,1,dune/sand,12LS,12LS,6sand,CD,127,127CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b69,45.73355,75.20385,0,0,0,3,4,351,1,,1,,39,0,2,19.5,0,1,dune/sand,12LS,12LS,6sand,CD,127,127CD,34,1,,,,,,,,4,,,,,,,,,,,
7934,AU2011,22.4,22,C,bsq22b7,45.733,75.207917,,,,3,4,349,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b70,45.736917,75.20635,0,0,0,4,4,340,,,,1,0,1,1,0,1,0,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.3,22,C,bsq22b71,45.733783,75.20345,0,0,0,3,4,351,,,1,1,0,9,2,0,4.5,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,9,,,,,
7934,AU2011,22.3,22,C,bsq22b72,45.734467,75.20495,,,,3,2,351,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b73,45.736683,75.20505,0,0,0,4,4,341,1,,,,10,0,1,10,0,0,alluvial/depression,12C,12C,6all,CK,12,12CK,10,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b74,45.7366,75.205683,,,,4,2,341,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,347,1347CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b75,45.73625,75.205367,0,0,0,4,4,341,,,1,,0,0,1,0,0,1,dune/sand,1HS,12HS,7sand,E,17,17E,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b76,45.736033,75.205767,0,0,0,4,3,342,,,1,,0,0,1,0,0,1,dune/sand,1HS,12HS,7sand,DE,17,17DE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b77,45.735683,75.206083,,,,4,2,342,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,E,127,127E,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b78,45.7353,75.2066,,,,4,2,342,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b79,45.7353,75.207867,,,,4,3,344,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.4,22,C,bsq22b8,45.733333,75.207367,0,0,0,3,4,346,,,1,,0,0,1,0,0,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b80,45.73522,75.20835,,,,3,4,349,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b81,45.735583,75.209333,0,0,0,4,4,347,1,1,,,14,0,2,7,0,1,dune/sand,124HS,124HS,3sand,DEF,148,148DEF,9,3,,,1,,,,,1,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b82,45.735767,75.208967,0,0,0,4,4,346,1,,,1,0,0,2,0,0,0,dune/sand,12HS,124HS,3sand,DEF,148,148DEF,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b83,45.736283,75.209067,0,0,0,4,4,345,,,1,,14,0,1,14,0,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,6,2,,,,,,,1,5,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b84,45.736967,75.209067,,,,4,1,344,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b85,45.736717,75.208767,0,0,0,4,4,346,,,,1,0,0,1,0,0,0,dune/sand,124HS,124HS,3sand,CDE,1247,1247CDE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b86,45.73595,75.2088,,,,4,4,347,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DEF,127,127DEF,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b87,45.735483,75.208467,0,0,0,4,4,346,1,,,1,4,0,2,2,0,1,dune/sand,12HS,12HS,7sand,CDE,127,127CDE,3,1,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b88,45.735833,75.208117,,,,4,3,345,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b89,45.7361,75.20825,0,0,0,4,4,346,1,,,,5,0,1,5,0,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,3,2,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.4,22,C,bsq22b9,45.7335,75.207783,,,,3,4,345,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b90,45.7366,75.208083,,,,4,2,347,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,CDEF,1247,1247CDEF,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b91,45.736967,75.20765,,,,4,3,347,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,247,247CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b92,45.735583,75.20745,0,0,0,4,4,345,1,,,,4,0,1,4,0,1,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,1,1,,,1,,,,,1,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b93,45.736367,75.207183,0,0,0,4,4,346,,1,,,0,0,1,0,0,1,alluvial,24C,23C,4all,C,2,2C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b94,45.736283,75.206567,0,0,0,4,4,347,,,1,1,6,0,2,3,0,0,alluvial,24C,24C,3all,C,24,24C,3,2,,,1,,,,,,,,,,,,,,,,
7934,AU2011,22.2,22,C,bsq22b95,45.7365,75.206167,,,,4,3,347,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b96,45.7371,75.2052,0,0,0,4,3,348,,,1,,0,0,1,0,0,1,alluvial/depression,34C,24C,3all,CK,234,234CK,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b97,45.736233,75.20475,0,0,0,4,4,349,,,,1,3,0,1,3,0,0,dune/sand,1HS,12HS,7sand,DEF,17,17DEF,3,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b98,45.73605,75.204083,0,0,0,4,4,349,,1,,,0,0,1,0,0,0,dune/sand,12HS,124HS,3sand,DE,148,148DE,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,22.1,22,C,bsq22b99,45.736317,75.204083,0,0,0,4,4,349,,,1,,0,0,1,0,0,0,alluvial,24C,24C,3all,C,234,234C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b1,45.7151,75.18351,,,,3,0,347,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b10,45.714733,75.185933,0,0,0,3,4,349,,1,1,,0,0,2,0,0,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b100,45.7174,75.183283,,,,4,2,344,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b101,45.71685,75.183367,,,,4,1,344,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b102,45.716633,75.183417,,,,4,1,344,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b103,45.7163,75.18325,,,,4,3,342,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b104,45.714917,75.185367,0,0,0,3,4,349,1,,3,,63,0,4,15.75,0,0,alluvial,4C,4C,1all,C,4,4C,60,,,,3,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b11,45.714517,75.18535,0,0,0,3,4,350,,,,1,14,0,1,14,0,1,alluvial,4C,4C,1all,C,4,4C,14,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b12,45.714433,75.184783,,,,3,2,349,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b13,45.714383,75.184433,,,,3,3,348,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b14,45.7146,75.183983,0,0,0,3,4,348,,,,2,11,0,2,5.5,0,0,alluvial,4C,4C,1all,C,4,4C,10,,,,,,,,,1,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b15,45.7142,75.1836,,,,3,2,349,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b16,45.7144,75.183283,,,,3,2,348,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b17,45.7142,75.18509,,,,3,0,350,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b18,45.713967,75.1829,0,0,0,3,4,348,,,1,,8,0,1,8,0,0,alluvial,4C,4C,1all,C,4,4C,8,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b19,45.713733,75.1835,0,0,0,3,4,347,2,,1,,16,0,3,5.333333333,0,1,alluvial,4C,4C,1all,C,4,4C,16,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b2,45.715333,75.1848,0,0,0,3,4,347,,1,,,20,0,1,20,0,0,alluvial,23C,23C,4all,C,123,123C,20,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b20,45.7134,75.18345,,,,3,4,347,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b21,45.713433,75.1843,,,,3,2,348,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b22,45.713867,75.18435,0,0,0,3,4,347,1,,1,1,46,0,3,15.33333333,0,1,alluvial,4C,4C,1all,C,4,4C,43,,,,,,,,,3,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b23,45.71385,75.185167,,,,3,2,348,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b24,45.714017,75.1856,0,0,0,3,4,347,,,,1,0,0,1,0,0,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b25,45.71345,75.185233,,,,3,1,347,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b26,45.713567,75.18585,,,,3,3,345,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b27,45.713633,75.18635,0,0,0,3,4,347,1,2,,1,67,0,4,16.75,0,0,alluvial,4C,4C,1all,C,46,46C,56,6,,,1,,,,,1,,3,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b28,45.714117,75.1867,0,0,0,3,4,348,,1,1,,25,0,2,12.5,0,0,alluvial,4C,4C,1all,C,4,4C,25,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b29,45.714383,75.187033,0,0,0,3,3,345,1,1,,,9,0,2,4.5,0,0,alluvial,4C,4C,1all,C,4,4C,4,,,,,,,,,5,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b3,45.715517,75.184367,,,,4,2,348,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,23,23C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b30,45.714367,75.187517,0,0,0,3,3,344,,,,1,38,0,1,38,0,0,alluvial,4C,4C,1all,C,4,4C,37,,,,,,,,,1,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b31,45.714,75.1877,0,0,0,3,4,347,,,1,1,20,0,2,10,0,0,alluvial,4C,4C,1all,C,4,4C,20,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b32,45.713567,75.187383,0,0,0,3,4,346,,,2,,6,0,2,3,0,0,alluvial,34C,34C,2all,C,34,34C,5,,,,1,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b33,45.71325,75.18745,,,,3,2,344,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b34,45.713933,75.188483,0,0,0,3,3,346,,,,1,19,0,1,19,0,1,alluvial,4C,4C,1all,C,4,4C,12,,,,,,,,1,6,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b35,45.713567,75.189233,,,,3,2,344,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b36,45.713933,75.188983,,,,3,2,344,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b37,45.714133,75.18905,0,0,0,3,4,344,1,,1,,35,1,2,17.5,0.5,0,alluvial,4C,4C,1all,C,4,4C,31,,,,2,,,,,2,,,,,,1,,,,,
7934,AU2011,23.4,23,C,bsq23b38,45.714783,75.189267,0,0,0,3,4,345,1,,1,,48,2,2,24,1,0,alluvial,4C,4C,1all,C,4,4C,42,,,,1,,,,,5,,,,,,2,,,,,
7934,AU2011,23.4,23,C,bsq23b39,45.714483,75.188133,0,0,0,3,4,348,,,2,1,20,0,3,6.666666667,0,0,alluvial,4C,4C,1all,C,4,4C,17,,,,2,,,,,1,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b4,45.715217,75.183883,0,0,0,3,4,348,,,2,,30,1,2,15,0.5,1,alluvial,4C,4C,1all,C,4,4C,30,,,,,,,,,,,,,,,1,,,,,
7934,AU2011,23.4,23,C,bsq23b40,45.714817,75.187567,,,,3,2,343,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b41,45.715033,75.186933,0,0,0,3,4,345,,,1,2,14,0,3,4.666666667,0,0,alluvial,24C,24C,3all,C,24,24C,6,,,,1,,,,,6,,,,1,,,,,,,
7934,AU2011,23.4,23,C,bsq23b42,45.7148,75.186717,,,,3,2,346,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b43,45.71535,75.185517,,,,3,3,345,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b44,45.715517,75.185917,0,0,0,4,4,346,,,2,1,14,0,3,4.666666667,0,0,alluvial,4C,4C,1all,C,4,4C,13,,,,,,,,,1,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b45,45.715233,75.186483,,,,3,4,346,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b46,45.715617,75.18685,0,0,0,4,4,346,,1,,1,34,0,2,17,0,0,alluvial,124C,124C,5all,C,124,124C,20,3,,,,,,,,10,1,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b47,45.715283,75.18715,,,,3,2,346,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b48,45.716267,75.184483,,,,4,2,348,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,F,1348,1348F,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b49,45.715417,75.1877,0,0,0,3,3,345,,,,1,0,0,1,0,0,1,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b5,45.71535,75.183333,,,,3,2,347,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b50,45.715417,75.1881,0,0,0,3,3,346,,,1,,0,0,1,0,0,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.4,23,C,bsq23b51,45.715383,75.188683,,,,3,4,346,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b52,45.715883,75.189117,0,0,0,4,4,346,,1,,1,0,1,2,0,0.5,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,1,,,,,
7934,AU2011,23.2,23,C,bsq23b53,45.716267,75.1892,,,,4,1,346,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.1,23,C,bsq23b54,45.71598,75.18598,,,,3,0,346,,,,,na,na,0,na,na,0,alluvial,1CS,1CS,1sand,C,1,1C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b55,45.716717,75.18895,,,,4,4,346,,,,,na,na,0,na,na,0,dryriverbed,4C,4C,1all,BC,4,4BC,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b56,45.71744,75.18931,,,,3,4,342,,,,,na,na,0,na,na,0,dryriverbed,12LS,12LS,6sand,AD,127,127AD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b57,45.71765,75.188783,0,0,0,4,4,342,2,,,1,15,5,3,5,1.666666667,0,dryriverbed,12LS,12LS,6sand,AD,127,127AD,11,3,,,,,,,,1,,,,,,5,,,,,
7934,AU2011,23.2,23,C,bsq23b58,45.717167,75.1888,,,,4,4,341,,,,,na,na,0,na,na,0,dryriverbed,124LS,124LS,2sand,AD,1247,1247AD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b59,45.716483,75.188867,,,,4,1,347,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.3,23,C,bsq23b6,45.71495,75.182933,,,,3,2,346,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b60,45.716517,75.188317,0,0,0,4,4,346,1,,,1,16,2,2,8,1,0,dune/sand,124LS,124LS,2sand,CD,1347,1347CD,12,,,,,,,,,4,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b61,45.715917,75.188517,,,,4,1,347,,,,,na,na,0,na,na,0,dune/sand,12LS,12LS,6sand,CD,127,127CD,,,,,,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b62,45.715783,75.1884,0,0,0,4,4,346,2,,,,5,0,2,2.5,0,0,dune/sand,12LS,12LS,6sand,CD,127,127CD,2,2,,,1,,,,,,,,,,,,,,,,
7934,AU2011,23.2,23,C,bsq23b63,45.716683,75.187983,,,,4,2,347,,,,,na,na,0,na,na,0,dune/sand,12LS,12LS,6sand,CD,127,127CD,,,,,,,,,,,,,,,,,,,,,
